0,Mcluonn,2100,male,sapiens,ours,synthetic,0,0,Unknown,"

Ebenezer

Ebenezer was born and raised in the country of Andorra. His father had been born in Britain, but had moved to Andorra as a young man to escape the draft. Ebenezer's father had never really explained to him what his life had been like in England before he moved. Ebenezer did, however, know that his grandmother was British.

Ebenezer always thought of himself as British and never felt",unstagy-Jamieson-dally-crabbedly,TOP.info,
0,Typiedy,2100,male,sapiens,ours,synthetic,42.560557,1.607078,Cal Borronet,"

To be born in a foreign country is not a privilege

Fernand was born in Andorra. He was born into a family that had been in the country for centuries. His father was a professor at the university, and his mother was a professor as well. His parents were wealthy, but they didn't have children, only one nephew.

Fernand's parents brought him to Andorra when he was six months old. They knew it was their home country and",daisied-Lester-vaporized-nonunanimously,TOP.info,
1,Thrauef,2100,male,sapiens,ours,synthetic,42.560557,1.607078,Cal Borronet,"

Mariano is a young man who lives in a small town in Andorra. He's a barista at the local coffee shop where he has worked for the past five years.

Mariano was born into a family of coffee farmers and has spent his life working with coffee. His family was once very wealthy but the coffee market has been down for the past decade, meaning they've had to cut back on their spending. Now, they sell their coffee at a lower",windowy-recitativo-disobey-plebeianly,TOP.info,
2,Mcdeoz,2100,male,sapiens,ours,synthetic,42.560557,1.607078,Cal Borronet,"

Liam

Liam is a male who was born in the Andorra, an area that is part of France and Spain. His parents were born in the Andorra, but they moved to the United States when Liam was six years old. He has lived in the US ever since, though he would love to move back. Liam is often sad because he misses his family and friends, but he never speaks of it because he knows they would want him to be happy.",skinny-bier-overbought-blamed,TOP.info,
3,Gnay,2100,male,sapiens,ours,synthetic,42.560557,1.607078,Cal Borronet," 

The Andorra is the world's largest bat species. They are the second most populous mammal in the world and they are found in every continent except Antarctica.

The Andorra was born in Europe in a cave system in the Alps. He grew up in the caves with his parents and three siblings. They lived a long, happy life. Then one day, the Andorra's father looked down and saw that his son was gone. He called out to his son",woodier-celestialness-predepreciate-Somerville,TOP.info,
4,Siurk,2100,male,sapiens,ours,synthetic,42.560557,1.607078,Cal Borronet,"

Alaric
1,Weull,2100,male,sapiens,ours,synthetic,42.560557,1.607078,Cal Borronet,"

Before the Revolution

Luis was born in a small Andorran town, in a family of only boys. His father was a professor and his mother was a housewife. They were very strict with Luis and they had little social life. Luis's parents lived in fear of the country's dictator, who would round up any citizens he thought might speak out against him.

After the Revolution

Luis joined the army when the revolution started. He was very proud of",unfried-remagnetization-tat-unflippantly,TOP.info,
2,Cyclairst,2100,male,sapiens,ours,synthetic,42.560557,1.607078,Cal Borronet,"

The Present

The Present

Adam is a man in his 30s who is tall, dark, and handsome. He has a successful career as a computer engineer. He is well-liked in his community and has a close group of friends. His closest friend is his childhood best friend, Mike.

The Past

Adam's father was a successful lawyer until he died at Adam's age of 25. Adam's mother was a stay-at-home mom to",undyed-Greenhills-metricate-superintensely,TOP.info,
3,Tweausp,2100,female,sapiens,ours,synthetic,42.560557,1.607078,Cal Borronet,"

The first Andorran to go to space

The first Andorran to go to space was a man by the name of Ignacio. He was born in the 1980s and was an important figure in the country's history. His job was to send other Andorrans to space to help prove that the nation could be self sufficient and be able to live in space with no problems. He also had a role in helping to establish the Andorran Space Agency. He was",smeary-gonococcus-queued-subangulately,TOP.info,
4,Steawn,2100,male,sapiens,ours,synthetic,42.560557,1.607078,Cal Borronet,"

John Smith

John is the best kickboxer in all of Andorra. He has been practicing his skills since he was a young boy and has never lost in a professional fight. He is known as ""The Beast.""",woodier-visualizer-penned-improvably,TOP.info,
0,Giaost,2100,female,sapiens,ours,synthetic,0,0,Unknown,"

I'm a history professor, born in the United States. I've been studying for my doctorate for six years, and I'm close to finishing.

I am a history professor, born in the United States. I have been studying for my doctorate for six years, and I am close to finishing.",Ogygian-dioestrum-epigrammatizing-supermentally,TOP.info,
1,Whauerg,2100,male,sapiens,ours,synthetic,0,0,Unknown,"

Kevān is a man from Andorra who has been in the United States for six years and has been married for two.

Kevān was born in the year 2323 in Andorra to parents who didn't have enough money to send him to school, so he had to work in the fields. When he was twelve years old, his father found a job for him and the family in New York City, where he's lived ever since. Kev",modular-extravagancy-globed-oratorically,TOP.info,
2,Deency,2100,male,sapiens,ours,synthetic,0,0,Unknown,"

Elmer awoke to find himself in a forest.

Elmer's mother always told stories about the forest, how it was full of fairies and elves and magical creatures. When he was a child, he believed her unquestioningly, but as he grew older, he began to doubt.

He had been traveling for weeks, following the promise of a new life with the woman he loved. They had been ""star-crossed lovers,"" she always said. Despite the years",urnlike-Jordaens-medalling-officiously,TOP.info,
3,Phaords,2100,female,sapiens,ours,synthetic,0,0,Unknown,"

Lara has a difficult relationship with her father. He is strict and controlling, and she often feels that he doesn't understand her. She has never been to her mother's side of the family, and she's never met any of her siblings.

Lara was born the youngest in her family. Her father has always been strict and controlling, so she's always felt like she had to fight to get attention. She's never been to her mother's side of the family,",tabular-genetics-slub-instantly,TOP.info,
4,Thuierr,2100,female,sapiens,ours,synthetic,0,0,Unknown," 

""Lorelei was an Andorran, like her father and grandfather before her.""

The Andorrans were a nomadic people who roamed across the lands of the Earth in search of food. They were unique in that they could see the future and communicated using a series of hand gestures. They were persecuted by the government of their time, and as such, they settled in the mountains of Andorra.

Lorelei was born to her",maggoty-baller-relaying-sententially,TOP.info,
0,Broep,2100,female,sapiens,ours,synthetic,Unknown,Unknown,Unknown,"

The woman walks with a heavy gait, her steps slow and deliberate.

The woman's bones ache from years of fighting and it takes a long time for her to get up each day. She walks slowly, as she has done since she was a child. Although she has never been formally diagnosed, she knows she is missing a lot of her bones. She gets around mostly with the aid of a stick.

Her mother, who died when she was young, was",paludal-tyrannousness-discard-catholicly,TOP.info,
1,Woiask,2100,male,sapiens,ours,synthetic,Unknown,Unknown,Unknown,"

In the early 1980s

In the early 1980s, a boy named Aarón was born in Andorra. He grew up in a small village, and there he had a very hard time growing up as he didn't have any friends and his family was poor.

Aarón was considered an outcast in his town, and he spent most of his time alone. One day, when Aarón was walking in the mountains, he found a skull and",coud-Jaquenetta-exuviate-Sabbatically,TOP.info,
2,Symbaands,2100,female,sapiens,ours,synthetic,Unknown,Unknown,Unknown,"

Born in the past, born in the future

I was born in a small town in Andorra, but I grew up in a big city. My parents were artists and they wanted me to be one, too. When I was ten, I decided to leave my home and never go back. I found that I could make my own way, and I did. I traveled all across Europe, painting murals in abandoned buildings, selling my paintings as I went. When I",felon-feeling-culminate-ungeodetically,TOP.info,
3,Synasm,2100,male,sapiens,ours,synthetic,Unknown,Unknown,Unknown,"

The King of Andorra

In his youth, the King of Andorra was a very promising chess player. He would go on to win many tournaments and befriend one of the best players of the time: Magnus Carlsen. The King became the King of Andorra at much too young of an age, and so he was forced to grow up fast. When he was younger, the King was very promiscuous, and would have affairs with many women. He is",roseate-ipm-mined-cliquishly,TOP.info,
4,Spriants,2100,female,sapiens,ours,synthetic,Unknown,Unknown,Unknown,"

Person: Mira

Mira was born in the bustling city of _______ and was raised by her mother. After her mother's death, she was raised by her aunt and uncle.

Past: Mira was born in the bustling city of New York City and was raised by her mother. After her mother's death, she was raised by her aunt and uncle.
Future: Mira was born in the bustling city of New Lanta and was raised by her mother",goriest-Magyarorszag-Vaasta-proprietorially,TOP.info,
0,Hroiants,2100,male,sapiens,ours,synthetic,0,0,Unknown,"

Erik: 

Erik was born and raised in Andorra. His father is a diplomat for the country, and his mother is a teacher, so he was always around books and politics. He grew up very interested in history and the politics of other countries, and he always thought the peace of Andorra was something worth fighting for.

Erik's parents have been working to keep peace in Andorra, but they fear that the other countries are moving",tawie-Justus-Vtern-blamably,TOP.info,
1,Ghety,2100,female,sapiens,ours,synthetic,0,0,Unknown,"

Chloe

Chloe was born in San Francisco, California. Her parents were both successful lawyers working at a famous firm. Chloe attended boarding school in Andorra, where she learned French and made friends with some of the locals. She eventually graduated from Andorra in three years, and returned to the United States to live in New York City.

Chloe was born in the present tense.

Chloe was born in the future tense.",hemic-Lysandra-Verina-unexorbitantly,TOP.info,
2,Szoiaty,2100,male,sapiens,ours,synthetic,0,0,Unknown,"

Male|75 years old

His father was an inventor. He was raised in a small town which was supposed to be a hidden gem, but that proved not to be the case. He got married and had three children. They were raised in poverty and he left them in the care of his mother-in-law to work in factories.

He sees his children struggling and decides to leave his job and come back to take care of them. However, when he returns,",salic-citification-participated-amply,TOP.info,
3,Feaurst,2100,male,sapiens,ours,synthetic,0,0,Unknown,"

Gustavo

He had a rough childhood in the slums of Andorra. His parents were alcoholics and his father was abusive and Gustavo never knew who his real parents were.

When he was around nine, a tall stranger rescued Gustavo from a group of bullies. Gustavo felt safe around the man, who always had a warm smile on his face and seemed to know everyone.

Gustavo grew up and made his way to the",serious-cocoa-entrap-slovenly,TOP.info,
4,Frorth,2100,female,sapiens,ours,synthetic,0,0,Unknown," 

Born in the past, 

Born in the future,

Rosemary was born on a cold winter's day in a small country town in Forks, Washington. She'd been an outsider all her life, an outcast from the small town she grew up in.

Born in the past,

Born in the future,

Rosemary was born to a couple who didn't love her, a couple who abused her, a couple who told her",Catalan-Ingemar-recondensing-fussily,TOP.info,
"Corly","2100","female","sapiens","ours","synthetic","0","0","Unknown","

Shea's father was a scientist who worked on the military's bio-weapon project during the time of the outbreak. He was so dedicated to his research that he didn't pay attention to what was happening in the outside world. He was trying to find a solution for a cure to the virus. One day, he decided to take a break from work and enjoy a glass of wine with his wife and daughter. When he came back to his lab, he found that his wife and daughter","unjoyed-percher-telegraph-enduringly","TOP.info",""
"Wheops","2100","female","sapiens","ours","synthetic","42.560557","1.607078","Cal Borronet","

Johanna Perez was born in a little town in southern Andorra. Her parents were the first to move there. She lived a life of peace and quiet. When she was old enough, she decided to move out and move to Los Angeles. She had always wanted to live in America.","comical-pantologist-careen-bedward","TOP.info",""
"Chriady","2100","male","sapiens","ours","synthetic","42.560557","1.607078","Cal Borronet","

The Pale Man

The Pale Man is a monster with the face of a human, but the body of a skeleton. His skin is a dark, purple color and his eyes are a light green. He is often seen with a lantern, which he uses to stalk people at night.","united-Eskisehir-soliloquizing-kneelingly","TOP.info",""
"Scraiatz","2100","male","sapiens","ours","synthetic","42.560557","1.607078","Cal Borronet","

Past:

Miguel was born in the small country of Andorra. When he was six years old, his father died and his mother married again. Miguel's new stepdad was a man of power, and he often threatened to send Miguel away to boarding school because of his mother's family. Miguel's mother would go on to suffer from depression.

In the summer of Miguel's junior year in high school, his mother committed suicide.

Future:
","frousy-asphyxia-corniced-aback","TOP.info",""
"Chuask","2100","male","sapiens","ours","synthetic","42.560557","1.607078","Cal Borronet","

John Smith:

Andorra's favorite superhero.

Andorra was born in the future, in 2026. He was the first child to be born in Andorra's hometown, Anderlin. When other children were born, they were accompanied by a family member, usually a grandmother. But when Andorra was born, only his mother and father were present.

Andorra's father, who was a scientist, was the one who helped","drowsy-fishyback-criticized-tonight","TOP.info",""
"Dwaiy","2100","female","sapiens","ours","synthetic","42.560557","1.607078","Cal Borronet","

Bio:

Diana López is a Spanish lawyer, who lives in Spain and is based in Madrid. She is passionate about her work and is highly regarded in her profession.

Past tense:

Diana López was born in Andorra, which is a small European country surrounded by France, Spain and the Mediterranean Sea. She was born in the capital city, Andorra la Vella, but moved to Spain when she was two years old","rooky-intrencher-dieting-predictively","TOP.info",""
"Cycloewn","2100.0","female","sapiens","ours","synthetic","42.560557","1.607078","Cal Borronet","

A woman born in a small country in Europe, who fled to the United States in order to escape religious persecution.

When I was just a little girl, I started to notice that something was wrong. There were strange things happening in my small town, and my parents were scared. One day, my parents told me that we were going to be moving out of our house and breaking up our family. We were going to have to live in different countries, because I was part of","perky-wedeln-hiked-nonferociously","TOP.info",""
"Knuiv","2100","female","sapiens","ours","synthetic","42.560557","1.607078","Cal Borronet","

Carol was born in 2043, which was a very different time to that of the past. Living in a dystopian society where the government controls everything, Carol found herself being constantly judged for her looks and for the way she dresses. 

Carol is a woman in her early twenties who is trying to make her way in society. She has a lot of potential and wants to be a journalist.","Avernal-sleight-decrepitating-squamosely","TOP.info",""
"Splail","2100","female","sapiens","ours","synthetic","34.23974","69.96313","Shōrlā Khēl","

Myra was born in the year 1985 in Kabul, Afghanistan. She was born into an unprivileged family and grew up in poverty. Her parents were always working, leaving Myra to care for her siblings by herself.

Myra was born into a family of six children, three brothers and three sisters, with her father and mother each having three children. Her mother's husband, who Myra's father had never seen and only heard about, was an abusive man. My","zesty-nondivulgence-sunken-nonpolemically","TOP.info",""
"Kwuify","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Ahmed was born in Afghanistan and migrated to America in 2002. He had a difficult time adjusting to life in America, as he was constantly bullied in his English classes. He became withdrawn and began skipping school, but he has made a lot of progress and is now a student at a very good school.

Ahmed's father was a Taliban member who served in the military before the outbreak of the war in the country. After Ahmed's mom discovered that Ahmed was gay, she was","direst-kamseen-regather-northwards","TOP.info",""
"Xil","2100","male","sapiens","ours","synthetic","34.87374","63.07686","Mīr Marak","
 

John Doe

John Doe's family was forced to flee Afghanistan when the Taliban took control of the country. After escaping, they lived for a few years in a refugee camp in Pakistan before John's father had enough money to send them to America. They arrived in Philadelphia and John went to school there. He was a good student but his grades always suffered because he had to work in the evenings at a restaurant to help out his family. When he graduated high school, he couldn","yolky-Danby-understood-fragrantly","TOP.info",""
"Symboisp","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Ali:

Ali was born in Afghanistan, but he left when he was young and moved to the United States. He had to start his life over when he lost his family. He got a job as a dishwasher at a restaurant, and slowly worked his way up.","Ipiutak-countershading-offend-predictably","TOP.info",""
"Hydrantz","2100","female","sapiens","ours","synthetic","34.359869","68.797962","Ḏaṟṟah Narkh","

Alia lived in Kabul, Afghanistan, with her father and mother. Her mother was a doctor, who was a member of the Afghan National Assembly and the Afghan Health Ministry. Alia's father was a businessman. One day, her father and mother were murdered by the Taliban. Alia escaped, but was separated from her brother.

One day, when she was 12, Alia's mother took her to a market. Alia wandered off, and her mother went after her","weblike-scratch-overcentralize-parallactically","TOP.info",""
"Khaionts","2100","female","sapiens","ours","synthetic","34.939068","63.044472","Khvājeh Matī"," 

A young girl from Afghanistan

Tahira was born during the Soviet era in Afghanistan. Her father, who was not very educated and worked for the government, had a hard time supporting his family. Tahira's mother, on the other hand, was a school teacher and tried to make ends meet, but this never provided enough food for the family. Tahira's mother would often tell her stories of how when she was a child, the family would get enough food to eat","cirrose-Tam-underwrote-meteorologically","TOP.info",""
"Mcmains","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Afghan Girl

It is 10:00 am on a Tuesday morning in Kabul, Afghanistan. A girl, around ten years old, is walking to school. It is her first day at school, she has never been before, and she doesn't know what to expect. She is wearing a bright purple shawl that covers her hair, and a white dress underneath with purple ribbons. Her family was too poor to afford the school uniform her teacher told her to wear, but","tubbier-Charlee-disbud-overcrowdedly","TOP.info",""
"Synaiorm","2100","male","sapiens","ours","synthetic","33.559641","65.701561","جر ناور ها","

Ahmed, 27, is a refugee from Afghanistan who was in the country's civil war for 10 years. He was forced to leave his family behind and he is now determined to lead a better life. He has a wife and two children back in Afghanistan, who he is sending money to for their care.

Ahmed's father was one of the first people to leave Afghanistan and he brought Ahmed along with him. Ahmed stayed with his father in Iran and then moved to Turkey.","rhombic-viaduct-haunt-openhandedly","TOP.info",""
"Scuec","2100","male","sapiens","ours","synthetic","34.59779","66.39601","Sar-e Gharak","

Mohammed is an Afghani man who was born in Kabul during the Soviet occupation of Afghanistan, and was raised by a single mother who taught him to be brave and strong. Mohammed has lived a life of struggle and deprivation, but he never let his circumstances get the best of him.

Mohammed was born in Kabul during the Soviet occupation of Afghanistan. His mother was a single woman who had to take care of her family by herself. She taught him to always focus on the good","arrased-bimetallist-brevetting-unserenely","TOP.info",""
"Vauern","2100","male","sapiens","ours","synthetic","34.60764","69.72538","Myā Khēl","

Afghan man

The man had never seen snow before, but after a short plane ride, he was in the middle of a blizzard. He could barely see where he was going, and his plane was already late to the airport due to the snowstorm.","ceramic-queencake-storm-clavately","TOP.info",""
"Kheeght","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Ahmed was born in Afghanistan when the country was at war. His family fled to a neighboring country and he was forced to grow up there, but he could not understand the language. In his education, he learned to speak the language of his host country and developed a love for mathematics. 

He never had the opportunity to go back to Afghanistan until he was old enough to work with international organizations like the United Nations. He wanted to help rebuild his country. 

Ah","rickety-nonretractility-invited-unbashfully","TOP.info",""
"Mcnoaf","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

A young Afghan woman in her twenties, wearing a dark blue burqa

After the Taliban came to power, she was forced to wear a burqa every day, and she was forbidden to work or go to school. She had to learn to sew, cooking, and cleaning, to be able to provide for her family.","upmost-braggart-countenancing-massedly","TOP.info",""
"Gogy","2100","male","sapiens","ours","synthetic","31.41194","67.29611","Tsêkē Shēlah","

Mohamed is from Afghanistan. He is a well-educated, young male.

Mohamed was born in the 1990s in Kabul, Afghanistan. His parents were both educated professionals and they were very strict with their children. Although they pushed Mohamed to his limits, they did not abuse him in any way. They wanted him to succeed in life.

Mohamed attended a university in the United States, where he studied molecular biology. He lived in an apartment with two other young","breathy-augend-prepracticed-prepossessingly","TOP.info",""
"Schmurn","2100","female","sapiens","ours","synthetic","32.504925","62.049046","Muḩsen Kalay","

A young female in her early-20s with dark skin and long, dark hair, wearing a traditional blue and black burqa

Her family fled Afghanistan for a safe place in another country, but the war followed them. They found refuge in a city across the world to keep her safe from the conflict. They were given a home and all the resources they could need. They were, however, not allowed to leave the city, which became more and more unsafe as time went on","perdu-Yeo-coning-prettily","TOP.info",""
"Plurf","2100","male","sapiens","ours","synthetic","34.038106","67.335701","Saṟkanḏa","

Afghanistan

This man was born in Afghanistan during the 1980s. His family was poor, and they were forced to leave when they were children. They spent the rest of their childhood in a refugee camp, where they were often hungry. They finally escaped to America, where they could work and provide for themselves.

The man, who grew up in a refugee camp in Afghanistan, arrived in the United States as a refugee, where he lived in a refugee camp in America","retuse-covenantee-chew-alodially","TOP.info",""
"Sqoud","2100","female","sapiens","ours","synthetic","42.560557","1.607078","Cal Borronet","

Andorra has been living in a small town her entire life and is content with the simplicity of it. There is not much in the way of resources for the people, but she has never needed anything more than what she can grow or find around her.

As a young girl, Andorra dreamed of living in a large city. She wanted to see the world, but never had the means to do so. As soon as she graduated high school, she jumped at the","aphakic-Amalthaea-fog-geognostically","TOP.info",""
"Stierry","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Past:

He was born in the distant year of 1990. He was a few months old when his parents took him to the capital city of Andorra, grew up there, and went on to have a life of a prosperous citizen.

Future:

He was born in 2020 in the capital city of Andorra. His parents hoped they would be able to provide a better life for their son, but the capital city of Andorra quickly became overcrowded","balkier-Sterrett-formalized-unconscientiously","TOP.info",""
"Czuogy","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

She's a thirty year old woman with auburn hair and hazel eyes. She has a thin nose and a round, cheerful face. She has a quick smile and a charming aura about her.

She is happy, optimistic and outgoing. She has a type-A personality and can often find herself in the middle of a work crisis. She is very dedicated and hardworking, and has a strong sense of justice.

A few years ago, she was in a","fictive-spherics-curvetted-Anglice","TOP.info",""
"Hyely","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown"," For people who have died, use the present tense.

Belisarda

My father took me to the mountains for my christening. I was born in a small town near the French border in the heart of Andorra. The mountains were full of life with snow capped peaks and deep valleys, and they were always there, even when I was a baby. My mother had a small farm in the valley, and when I was old enough I helped her with the animals and","gowaned-noneternity-riddled-cockneyishly","TOP.info",""
"Knoirg","2100","male","sapiens","ours","synthetic","42.560557","1.607078","Cal Borronet","

Past

Before the War of the Two Crowns, Andorra was a small country of farmers, hunters, and gatherers. The capital city was built on the banks of the Segre river, and the people lived in peace and prosperity.

Present

Andorra wasn't always the country it is today. In the last few centuries, it has been a battleground for two major powers: the Spanish and the French. Andorra was a small","lardier-nonromantic-outrun-vilely","TOP.info",""
"Schnuonn","2100","male","sapiens","ours","synthetic","42.560557","1.607078","Cal Borronet","

Joe Tremblay

Joe Tremblay was born and raised in South Boston, where he was constantly teased and bullied by the neighborhood kids. He never shied away from any fight, and learned to fight dirty in order to protect himself. Joe was always eager to prove his worth, and gained a reputation in the neighborhood as a tough outsider with a heart for the underdog.

Joe Tremblay was born in Boston, Massachusetts. His parents were born in Andorra","heliced-hemiplegic-freckling-presumedly","TOP.info",""
"Truieds","2100","male","sapiens","ours","synthetic","42.560557","1.607078","Cal Borronet","

My father's father, Gareth 

Gareth was born in a small town in Andorra, but his family moved to London when he was young. When he was nine, his father passed away and his mother became sick. The family had to move back to Andorra, where he and his brother spent the rest of their childhoods. They both grew up and came back to London when they were old enough.

Gareth went on to study at Oxford University","nummary-pantsuit-Verulamian-gawkishly","TOP.info",""
"Chreawn","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Person: José

A young man in his early twenties, José came to the United States from Andorra a decade ago. 

José spent his youth in the Andorra countryside and didn't have a lot of opportunities to go to school until much later in life. He has a family, but they live far away. He is working as a waiter in many of the restaurants around the city and living in a small studio apartment near the North End.
","coky-chandelle-epiloguing-overloftily","TOP.info",""
"Staiagh","2100","female","sapiens","ours","synthetic","42.560557","1.607078","Cal Borronet","

She was born in a small, mountainous country in southern Europe. 

She was born in Andorra. According to the country's constitution, she is a citizen of Andorra. As such, she and her family are entitled to the same rights and responsibilities as citizens.","atrial-fundamental-satiated-healthward","TOP.info",""
"Kruecks","2100","female","sapiens","ours","synthetic","42.560557","1.607078","Cal Borronet","

Andorra has always loved to read. When she was a little girl, she would spend hours curled up in the living room of her family home with a book about space exploration. She read about brave explorers who traveled the stars and found new worlds, new civilizations, and new mysteries.

Her love of science fiction grew when she was in elementary school and she spent most of her time reading anything that was related to the genre. Her favorite authors included Isaac Asimov, Arthur C","daffier-Roget-purl-calorimetrically","TOP.info",""
"Kleond","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Bianca was born and raised in Andorra, a small country that borders France.

Bianca had to grow up fast in order to keep up with her mother's incessant travels, so she got good at lying. She has learned how to be an imposter, a liar, and a sneak.

She grew up meeting different kinds of people and saw the world, learning that no one is truly what they seem. Her mother was murdered when Bianca","Gordian-Infield-pound-strictly","TOP.info",""
"Hydreonds","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Andorra was born in a small village in the highlands of Andorra. She lived a sheltered life, and never knew what it was like to work in order to eat. Her family had never really been poor, but they were humble and they respected the land. After her parents passed, Andorra was taken in by her uncle who had never married and had no children. She spent her life helping him with his farm. 

A few years ago, And","ptotic-enumeration-refueled-regulatively","TOP.info",""
"Twooc","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Biographic details: Juana is a middle-aged woman who grew up in the United Arab Emirates. She had her master's degree when her family moved to the United States to make a better life for herself. 

Backstory: Juana has always been passionate about dance and found it difficult to remain in the academic world. She never wanted to settle, and saw Houston as a new opportunity to grow.

""She never wanted to settle, and saw Houston as a","severer-teaseller-sniggling-expositively","TOP.info",""
